event_id,user_id,event_type,description,category,direction,amount,currency,event_date,settlement_date,status,linked_event_id,flexibility,minimum_allowed_amount
event_2321,user_26,subscription,Cloud storage plan,cloud_storage,debit,214700.0,IDR,2025-07-13,2025-07-13,settled,,fixed,
event_2322,user_26,subscription,Video streaming plan,streaming,debit,560500.0,IDR,2025-07-10,2025-07-10,settled,,reducible_or_stoppable,280250.0
event_2323,user_26,expense,Clothing and household items,shopping,debit,1241687.85,IDR,2025-07-13,2025-07-13,settled,,fixed,
event_2324,user_26,expense,Household groceries,groceries,debit,1272286.93,IDR,2025-02-08,2025-02-08,settled,,fixed,
event_2325,user_26,expense,Bulk pantry shop,groceries,debit,1187604.88,IDR,2025-02-18,2025-02-18,settled,,fixed,
event_2326,user_26,expense,Local market purchase,groceries,debit,1104670.55,IDR,2025-02-28,2025-02-28,settled,,fixed,
event_2327,user_26,expense,Local market purchase,groceries,debit,1284616.44,IDR,2025-03-10,2025-03-10,settled,,fixed,
event_2328,user_26,expense,Neighbourhood grocer,groceries,debit,913664.59,IDR,2025-03-20,2025-03-20,settled,,fixed,
event_2329,user_26,expense,Local market purchase,groceries,debit,1278730.52,IDR,2025-03-30,2025-03-30,settled,,fixed,
event_2330,user_26,expense,Neighbourhood grocer,groceries,debit,844694.38,IDR,2025-04-09,2025-04-09,settled,,fixed,
event_2331,user_26,expense,Bulk pantry shop,groceries,debit,1075544.02,IDR,2025-04-19,2025-04-19,settled,,fixed,
event_2332,user_26,expense,Bulk pantry shop,groceries,debit,1317793.77,IDR,2025-04-29,2025-04-29,settled,,fixed,
event_2333,user_26,expense,Household groceries,groceries,debit,1452744.4,IDR,2025-05-09,2025-05-09,settled,,fixed,
event_2334,user_26,expense,Supermarket basket,groceries,debit,1463040.01,IDR,2025-05-19,2025-05-19,settled,,fixed,
event_2335,user_26,expense,Supermarket basket,groceries,debit,1171160.69,IDR,2025-05-29,2025-05-29,settled,,fixed,
event_2336,user_26,expense,Bulk pantry shop,groceries,debit,1197331.19,IDR,2025-06-08,2025-06-08,settled,,fixed,
event_2337,user_26,expense,Local market purchase,groceries,debit,1322230.21,IDR,2025-06-18,2025-06-18,settled,,fixed,
event_2338,user_26,expense,Weekly produce market,groceries,debit,867897.58,IDR,2025-06-28,2025-06-28,settled,,fixed,
event_2339,user_26,expense,Grocery delivery,groceries,debit,858282.28,IDR,2025-07-08,2025-07-08,settled,,fixed,
event_2340,user_26,expense,Fresh food shop,groceries,debit,987717.99,IDR,2025-07-18,2025-07-18,settled,,fixed,
event_2341,user_26,expense,Local market purchase,groceries,debit,1164380.05,IDR,2025-07-28,2025-07-28,settled,,fixed,
event_2342,user_26,expense,Rail pass,transport,debit,559929.41,IDR,2025-02-09,2025-02-09,settled,,fixed,
event_2343,user_26,expense,Parking and tolls,transport,debit,880731.59,IDR,2025-03-02,2025-03-02,settled,,fixed,
event_2344,user_26,expense,Vehicle charging,transport,debit,563023.31,IDR,2025-03-23,2025-03-23,settled,,fixed,
event_2345,user_26,expense,Metro and bus fares,transport,debit,733311.86,IDR,2025-04-13,2025-04-13,settled,,fixed,
event_2346,user_26,expense,Fuel refill,transport,debit,713065.46,IDR,2025-05-04,2025-05-04,settled,,fixed,
event_2347,user_26,expense,Vehicle charging,transport,debit,715741.39,IDR,2025-05-25,2025-05-25,settled,,fixed,
event_2348,user_26,expense,Local taxi,transport,debit,899350.99,IDR,2025-06-15,2025-06-15,settled,,fixed,
event_2349,user_26,expense,Metro and bus fares,transport,debit,924411.52,IDR,2025-07-06,2025-07-06,settled,,fixed,
event_2350,user_26,expense,Parking and tolls,transport,debit,592159.83,IDR,2025-07-27,2025-07-27,settled,,fixed,
event_2351,user_26,expense,Bakery and snacks,dining,debit,950137.92,IDR,2025-02-10,2025-02-10,settled,,fixed,
event_2352,user_26,expense,Coffee shop,dining,debit,708193.07,IDR,2025-03-03,2025-03-03,settled,,fixed,
event_2353,user_26,expense,Quick-service meal,dining,debit,747988.04,IDR,2025-03-24,2025-03-24,settled,,fixed,
event_2354,user_26,expense,Coffee shop,dining,debit,888704.7,IDR,2025-04-14,2025-04-14,settled,,fixed,
event_2355,user_26,expense,Takeaway order,dining,debit,759912.71,IDR,2025-05-05,2025-05-05,settled,,fixed,
event_2356,user_26,expense,Family dinner,dining,debit,766643.61,IDR,2025-05-26,2025-05-26,settled,,fixed,
event_2357,user_26,expense,Neighbourhood restaurant,dining,debit,756269.96,IDR,2025-06-16,2025-06-16,settled,,fixed,
event_2358,user_26,expense,Quick-service meal,dining,debit,700278.86,IDR,2025-07-07,2025-07-07,settled,,fixed,
event_2359,user_26,expense,Takeaway order,dining,debit,932713.32,IDR,2025-07-28,2025-07-28,settled,,fixed,
event_2360,user_26,expense,Card charge later reversed,shopping,debit,769500.0,IDR,2025-06-26,2025-06-27,settled,,fixed,
event_2361,user_26,refund,Settled card charge reversal,shopping,credit,769500.0,IDR,2025-06-29,2025-06-30,settled,event_2360,fixed,
event_2362,user_26,expense,Card authorization,shopping,debit,1077300.0,IDR,2025-07-16,2025-07-18,cancelled,,fixed,
event_2363,user_26,expense,Settled card purchase,shopping,debit,1077300.0,IDR,2025-07-18,2025-07-19,settled,event_2362,fixed,
event_2364,user_26,expense,Cancelled booking authorization,shopping,debit,866400.0,IDR,2025-07-30,2025-07-31,cancelled,,fixed,
event_2365,user_27,income,Delivery platform payout,salary,credit,8889.72,ZAR,2026-02-05,2026-02-05,settled,,fixed,
event_2366,user_27,income,Task marketplace payout,salary,credit,10012.65,ZAR,2026-02-12,2026-02-12,settled,,fixed,
event_2367,user_27,income,Weekly app earnings,salary,credit,8237.81,ZAR,2026-02-19,2026-02-19,settled,,fixed,
event_2368,user_27,income,Weekly app earnings,salary,credit,8598.13,ZAR,2026-02-26,2026-02-26,settled,,fixed,
event_2369,user_27,expense,Monthly rent,rent,debit,8360.0,ZAR,2026-02-04,2026-02-04,settled,,fixed,
event_2370,user_27,expense,Municipal utilities,utilities,debit,1834.93,ZAR,2026-02-08,2026-02-08,settled,,fixed,
event_2371,user_27,subscription,Audio streaming plan,music_subscription,debit,344.3,ZAR,2026-02-13,2026-02-13,settled,,fixed,
event_2372,user_27,subscription,Delivery service plan,delivery_membership,debit,401.5,ZAR,2026-02-15,2026-02-15,settled,,stoppable,
event_2373,user_27,subscription,Community fitness plan,gym,debit,611.6,ZAR,2026-02-12,2026-02-12,settled,,fixed,
event_2374,user_27,expense,Weekend entertainment,entertainment,debit,1211.57,ZAR,2026-02-16,2026-02-16,settled,,fixed,
event_2375,user_27,income,Weekly app earnings,salary,credit,6123.58,ZAR,2026-03-05,2026-03-05,settled,,fixed,
event_2376,user_27,income,Weekly app earnings,salary,credit,5780.26,ZAR,2026-03-12,2026-03-12,settled,,fixed,
event_2377,user_27,income,Weekly app earnings,salary,credit,9943.4,ZAR,2026-03-19,2026-03-19,settled,,fixed,
event_2378,user_27,income,Delivery platform payout,salary,credit,6497.52,ZAR,2026-03-26,2026-03-26,settled,,fixed,
event_2379,user_27,expense,Monthly rent,rent,debit,8360.0,ZAR,2026-03-04,2026-03-04,settled,,fixed,
event_2380,user_27,expense,Municipal utilities,utilities,debit,2189.78,ZAR,2026-03-08,2026-03-08,settled,,fixed,
event_2381,user_27,subscription,Audio streaming plan,music_subscription,debit,344.3,ZAR,2026-03-13,2026-03-13,settled,,fixed,
event_2382,user_27,subscription,Delivery service plan,delivery_membership,debit,401.5,ZAR,2026-03-15,2026-03-15,settled,,stoppable,
event_2383,user_27,subscription,Community fitness plan,gym,debit,611.6,ZAR,2026-03-12,2026-03-12,settled,,fixed,
event_2384,user_27,expense,Weekend entertainment,entertainment,debit,1204.44,ZAR,2026-03-16,2026-03-16,settled,,fixed,
event_2385,user_27,income,Weekly app earnings,salary,credit,8636.57,ZAR,2026-04-05,2026-04-05,settled,,fixed,
event_2386,user_27,income,Delivery platform payout,salary,credit,9823.12,ZAR,2026-04-12,2026-04-12,settled,,fixed,
event_2387,user_27,income,Driver platform payout,salary,credit,8232.97,ZAR,2026-04-19,2026-04-19,settled,,fixed,
event_2388,user_27,income,Driver platform payout,salary,credit,6286.27,ZAR,2026-04-26,2026-04-26,settled,,fixed,
event_2389,user_27,expense,Monthly rent,rent,debit,8360.0,ZAR,2026-04-04,2026-04-04,settled,,fixed,
event_2390,user_27,expense,Municipal utilities,utilities,debit,2123.65,ZAR,2026-04-08,2026-04-08,settled,,fixed,
event_2391,user_27,subscription,Audio streaming plan,music_subscription,debit,344.3,ZAR,2026-04-13,2026-04-13,settled,,fixed,
event_2392,user_27,subscription,Delivery service plan,delivery_membership,debit,401.5,ZAR,2026-04-15,2026-04-15,settled,,stoppable,
event_2393,user_27,subscription,Community fitness plan,gym,debit,611.6,ZAR,2026-04-12,2026-04-12,settled,,fixed,
event_2394,user_27,expense,Weekend entertainment,entertainment,debit,1257.93,ZAR,2026-04-16,2026-04-16,settled,,fixed,
event_2395,user_27,income,Weekly app earnings,salary,credit,9996.09,ZAR,2026-05-05,2026-05-05,settled,,fixed,
event_2396,user_27,income,Delivery platform payout,salary,credit,10460.18,ZAR,2026-05-12,2026-05-12,settled,,fixed,
event_2397,user_27,income,Weekly app earnings,salary,credit,10169.29,ZAR,2026-05-19,2026-05-19,settled,,fixed,
event_2398,user_27,income,Task marketplace payout,salary,credit,6273.02,ZAR,2026-05-26,2026-05-26,settled,,fixed,
event_2399,user_27,expense,Monthly rent,rent,debit,8360.0,ZAR,2026-05-04,2026-05-04,settled,,fixed,
event_2400,user_27,expense,Municipal utilities,utilities,debit,2084.27,ZAR,2026-05-08,2026-05-08,settled,,fixed,
event_2401,user_27,subscription,Audio streaming plan,music_subscription,debit,344.3,ZAR,2026-05-13,2026-05-13,settled,,fixed,
event_2402,user_27,subscription,Delivery service plan,delivery_membership,debit,401.5,ZAR,2026-05-15,2026-05-15,settled,,stoppable,
event_2403,user_27,subscription,Community fitness plan,gym,debit,611.6,ZAR,2026-05-12,2026-05-12,settled,,fixed,
event_2404,user_27,expense,Weekend entertainment,entertainment,debit,1240.82,ZAR,2026-05-16,2026-05-16,settled,,fixed,
event_2405,user_27,income,Delivery platform payout,salary,credit,7962.61,ZAR,2026-06-05,2026-06-05,settled,,fixed,
event_2406,user_27,income,Weekly app earnings,salary,credit,5959.02,ZAR,2026-06-12,2026-06-12,settled,,fixed,
event_2407,user_27,income,Driver platform payout,salary,credit,10716.93,ZAR,2026-06-19,2026-06-19,settled,,fixed,
event_2408,user_27,income,Weekly app earnings,salary,credit,7599.99,ZAR,2026-06-26,2026-06-26,settled,,fixed,
event_2409,user_27,expense,Monthly rent,rent,debit,8360.0,ZAR,2026-06-04,2026-06-04,settled,,fixed,
event_2410,user_27,expense,Municipal utilities,utilities,debit,1901.63,ZAR,2026-06-08,2026-06-08,settled,,fixed,
event_2411,user_27,subscription,Audio streaming plan,music_subscription,debit,344.3,ZAR,2026-06-13,2026-06-13,settled,,fixed,
event_2412,user_27,subscription,Delivery service plan,delivery_membership,debit,401.5,ZAR,2026-06-15,2026-06-15,settled,,stoppable,
event_2413,user_27,subscription,Community fitness plan,gym,debit,611.6,ZAR,2026-06-12,2026-06-12,settled,,fixed,
event_2414,user_27,expense,Weekend entertainment,entertainment,debit,1186.49,ZAR,2026-06-16,2026-06-16,settled,,fixed,
event_2415,user_27,expense,Monthly rent,rent,debit,8360.0,ZAR,2026-07-04,2026-07-04,settled,,fixed,
event_2416,user_27,expense,Bulk pantry shop,groceries,debit,1018.68,ZAR,2026-01-11,2026-01-11,settled,,fixed,
event_2417,user_27,expense,Household groceries,groceries,debit,1317.42,ZAR,2026-01-18,2026-01-18,settled,,fixed,
event_2418,user_27,expense,Supermarket basket,groceries,debit,1474.35,ZAR,2026-01-25,2026-01-25,settled,,fixed,
event_2419,user_27,expense,Fresh food shop,groceries,debit,1549.98,ZAR,2026-02-01,2026-02-01,settled,,fixed,
event_2420,user_27,expense,Grocery delivery,groceries,debit,900.66,ZAR,2026-02-08,2026-02-08,settled,,fixed,
event_2421,user_27,expense,Supermarket basket,groceries,debit,1369.53,ZAR,2026-02-15,2026-02-15,settled,,fixed,
event_2422,user_27,expense,Household groceries,groceries,debit,1110.88,ZAR,2026-02-22,2026-02-22,settled,,fixed,
event_2423,user_27,expense,Neighbourhood grocer,groceries,debit,1494.99,ZAR,2026-03-01,2026-03-01,settled,,fixed,
event_2424,user_27,expense,Weekly produce market,groceries,debit,1516.37,ZAR,2026-03-08,2026-03-08,settled,,fixed,
event_2425,user_27,expense,Supermarket basket,groceries,debit,1221.89,ZAR,2026-03-15,2026-03-15,settled,,fixed,
event_2426,user_27,expense,Supermarket basket,groceries,debit,1230.73,ZAR,2026-03-22,2026-03-22,settled,,fixed,
event_2427,user_27,expense,Supermarket basket,groceries,debit,1093.03,ZAR,2026-03-29,2026-03-29,settled,,fixed,
event_2428,user_27,expense,Bulk pantry shop,groceries,debit,1431.91,ZAR,2026-04-05,2026-04-05,settled,,fixed,
event_2429,user_27,expense,Neighbourhood grocer,groceries,debit,1324.18,ZAR,2026-04-12,2026-04-12,settled,,fixed,
event_2430,user_27,expense,Bulk pantry shop,groceries,debit,1273.9,ZAR,2026-04-19,2026-04-19,settled,,fixed,
event_2431,user_27,expense,Grocery delivery,groceries,debit,1154.39,ZAR,2026-04-26,2026-04-26,settled,,fixed,
event_2432,user_27,expense,Household groceries,groceries,debit,927.62,ZAR,2026-05-03,2026-05-03,settled,,fixed,
event_2433,user_27,expense,Neighbourhood grocer,groceries,debit,995.77,ZAR,2026-05-10,2026-05-10,settled,,fixed,
event_2434,user_27,expense,Bulk pantry shop,groceries,debit,1227.54,ZAR,2026-05-17,2026-05-17,settled,,fixed,
event_2435,user_27,expense,Neighbourhood grocer,groceries,debit,1107.78,ZAR,2026-05-24,2026-05-24,settled,,fixed,
event_2436,user_27,expense,Supermarket basket,groceries,debit,1365.49,ZAR,2026-05-31,2026-05-31,settled,,fixed,
event_2437,user_27,expense,Fresh food shop,groceries,debit,1098.58,ZAR,2026-06-07,2026-06-07,settled,,fixed,
event_2438,user_27,expense,Supermarket basket,groceries,debit,1101.74,ZAR,2026-06-14,2026-06-14,settled,,fixed,
event_2439,user_27,expense,Bulk pantry shop,groceries,debit,1261.31,ZAR,2026-06-21,2026-06-21,settled,,fixed,
event_2440,user_27,expense,Supermarket basket,groceries,debit,958.31,ZAR,2026-06-28,2026-06-28,settled,,fixed,
event_2441,user_27,expense,Fuel refill,transport,debit,751.29,ZAR,2026-01-12,2026-01-12,settled,,fixed,
event_2442,user_27,expense,Local taxi,transport,debit,528.25,ZAR,2026-01-19,2026-01-19,settled,,fixed,
event_2443,user_27,expense,Vehicle charging,transport,debit,609.97,ZAR,2026-01-26,2026-01-26,settled,,fixed,
event_2444,user_27,expense,Rail pass,transport,debit,821.62,ZAR,2026-02-02,2026-02-02,settled,,fixed,
event_2445,user_27,expense,Parking and tolls,transport,debit,811.01,ZAR,2026-02-09,2026-02-09,settled,,fixed,
event_2446,user_27,expense,Fuel refill,transport,debit,853.86,ZAR,2026-02-16,2026-02-16,settled,,fixed,
event_2447,user_27,expense,Vehicle charging,transport,debit,752.36,ZAR,2026-02-23,2026-02-23,settled,,fixed,
event_2448,user_27,expense,Commuter pass,transport,debit,618.32,ZAR,2026-03-02,2026-03-02,settled,,fixed,
event_2449,user_27,expense,Fuel refill,transport,debit,838.95,ZAR,2026-03-09,2026-03-09,settled,,fixed,
event_2450,user_27,expense,Fuel refill,transport,debit,708.98,ZAR,2026-03-16,2026-03-16,settled,,fixed,
event_2451,user_27,expense,Parking and tolls,transport,debit,710.81,ZAR,2026-03-23,2026-03-23,settled,,fixed,
event_2452,user_27,expense,Local taxi,transport,debit,793.95,ZAR,2026-03-30,2026-03-30,settled,,fixed,
event_2453,user_27,expense,Vehicle charging,transport,debit,806.18,ZAR,2026-04-06,2026-04-06,settled,,fixed,
event_2454,user_27,expense,Parking and tolls,transport,debit,788.78,ZAR,2026-04-13,2026-04-13,settled,,fixed,
event_2455,user_27,expense,Rail pass,transport,debit,622.78,ZAR,2026-04-20,2026-04-20,settled,,fixed,
event_2456,user_27,expense,Vehicle charging,transport,debit,787.37,ZAR,2026-04-27,2026-04-27,settled,,fixed,
event_2457,user_27,expense,Metro and bus fares,transport,debit,751.51,ZAR,2026-05-04,2026-05-04,settled,,fixed,
event_2458,user_27,expense,Parking and tolls,transport,debit,820.65,ZAR,2026-05-11,2026-05-11,settled,,fixed,
event_2459,user_27,expense,Metro and bus fares,transport,debit,721.86,ZAR,2026-05-18,2026-05-18,settled,,fixed,
event_2460,user_27,expense,Parking and tolls,transport,debit,850.32,ZAR,2026-05-25,2026-05-25,settled,,fixed,
event_2461,user_27,expense,Ride-hailing trip,transport,debit,678.76,ZAR,2026-06-01,2026-06-01,settled,,fixed,
event_2462,user_27,expense,Metro and bus fares,transport,debit,743.93,ZAR,2026-06-08,2026-06-08,settled,,fixed,
event_2463,user_27,expense,Rail pass,transport,debit,632.32,ZAR,2026-06-15,2026-06-15,settled,,fixed,
event_2464,user_27,expense,Local taxi,transport,debit,827.83,ZAR,2026-06-22,2026-06-22,settled,,fixed,
event_2465,user_27,expense,Fuel refill,transport,debit,572.29,ZAR,2026-06-29,2026-06-29,settled,,fixed,
event_2466,user_27,expense,Quick-service meal,dining,debit,1470.54,ZAR,2026-01-08,2026-01-08,settled,,fixed,
event_2467,user_27,expense,Neighbourhood restaurant,dining,debit,1446.74,ZAR,2026-01-22,2026-01-22,settled,,fixed,
event_2468,user_27,expense,Lunch with colleagues,dining,debit,1631.19,ZAR,2026-02-05,2026-02-05,settled,,fixed,
event_2469,user_27,expense,Family dinner,dining,debit,1140.95,ZAR,2026-02-19,2026-02-19,settled,,fixed,
event_2470,user_27,expense,Weekend food delivery,dining,debit,1839.57,ZAR,2026-03-05,2026-03-05,settled,,fixed,
event_2471,user_27,expense,Neighbourhood restaurant,dining,debit,1357.65,ZAR,2026-03-19,2026-03-19,settled,,fixed,
event_2472,user_27,expense,Family dinner,dining,debit,1395.26,ZAR,2026-04-02,2026-04-02,settled,,fixed,
event_2473,user_27,expense,Takeaway order,dining,debit,1377.14,ZAR,2026-04-16,2026-04-16,settled,,fixed,
event_2474,user_27,expense,Lunch with colleagues,dining,debit,1373.31,ZAR,2026-04-30,2026-04-30,settled,,fixed,
event_2475,user_27,expense,Takeaway order,dining,debit,1179.23,ZAR,2026-05-14,2026-05-14,settled,,fixed,
event_2476,user_27,expense,Weekend food delivery,dining,debit,1186.91,ZAR,2026-05-28,2026-05-28,settled,,fixed,
event_2477,user_27,expense,Lunch with colleagues,dining,debit,1268.37,ZAR,2026-06-11,2026-06-11,settled,,fixed,
event_2478,user_27,expense,Family dinner,dining,debit,1309.72,ZAR,2026-06-25,2026-06-25,settled,,fixed,
event_2479,user_28,income,Payroll credit,salary,credit,1452.0,EUR,2024-01-15,2024-01-15,settled,,fixed,
event_2480,user_28,expense,Shared housing rent,rent,debit,358.6,EUR,2024-01-01,2024-01-01,settled,,fixed,
event_2481,user_28,expense,Household utility payment,utilities,debit,74.98,EUR,2024-01-05,2024-01-05,settled,,fixed,
event_2482,user_28,debt_payment,Personal loan payment,debt_repayment,debit,192.0,EUR,2024-01-10,2024-01-10,settled,,fixed,
event_2483,user_28,subscription,Streaming subscription,streaming,debit,30.0,EUR,2024-01-08,2024-01-08,settled,,stoppable,
event_2484,user_28,subscription,Cloud storage plan,cloud_storage,debit,11.0,EUR,2024-01-11,2024-01-11,settled,,stoppable,
event_2485,user_28,expense,Clothing and household items,shopping,debit,28.08,EUR,2024-01-11,2024-01-11,settled,,fixed,
event_2486,user_28,income,Payroll credit,salary,credit,1452.0,EUR,2024-02-15,2024-02-15,settled,,fixed,
event_2487,user_28,expense,Shared housing rent,rent,debit,358.6,EUR,2024-02-01,2024-02-01,settled,,fixed,
event_2488,user_28,expense,Household utility payment,utilities,debit,84.3,EUR,2024-02-05,2024-02-05,settled,,fixed,
event_2489,user_28,debt_payment,Personal loan payment,debt_repayment,debit,192.0,EUR,2024-02-10,2024-02-10,settled,,fixed,
event_2490,user_28,subscription,Streaming subscription,streaming,debit,30.0,EUR,2024-02-08,2024-02-08,settled,,stoppable,
event_2491,user_28,subscription,Cloud storage plan,cloud_storage,debit,11.0,EUR,2024-02-11,2024-02-11,settled,,stoppable,
event_2492,user_28,expense,Clothing and household items,shopping,debit,31.14,EUR,2024-02-11,2024-02-11,settled,,fixed,
event_2493,user_28,income,Payroll credit,salary,credit,1452.0,EUR,2024-03-15,2024-03-15,settled,,fixed,
event_2494,user_28,expense,Shared housing rent,rent,debit,358.6,EUR,2024-03-01,2024-03-01,settled,,fixed,
event_2495,user_28,expense,Household utility payment,utilities,debit,78.33,EUR,2024-03-05,2024-03-05,settled,,fixed,
event_2496,user_28,debt_payment,Personal loan payment,debt_repayment,debit,192.0,EUR,2024-03-10,2024-03-10,settled,,fixed,
event_2497,user_28,subscription,Streaming subscription,streaming,debit,30.0,EUR,2024-03-08,2024-03-08,settled,,stoppable,
event_2498,user_28,subscription,Cloud storage plan,cloud_storage,debit,11.0,EUR,2024-03-11,2024-03-11,settled,,stoppable,
event_2499,user_28,expense,Clothing and household items,shopping,debit,29.54,EUR,2024-03-11,2024-03-11,settled,,fixed,
event_2500,user_28,income,Payroll credit,salary,credit,1452.0,EUR,2024-04-15,2024-04-15,settled,,fixed,
event_2501,user_28,expense,Shared housing rent,rent,debit,358.6,EUR,2024-04-01,2024-04-01,settled,,fixed,
event_2502,user_28,expense,Household utility payment,utilities,debit,72.66,EUR,2024-04-05,2024-04-05,settled,,fixed,
event_2503,user_28,debt_payment,Personal loan payment,debt_repayment,debit,192.0,EUR,2024-04-10,2024-04-10,settled,,fixed,
event_2504,user_28,subscription,Streaming subscription,streaming,debit,30.0,EUR,2024-04-08,2024-04-08,settled,,stoppable,
event_2505,user_28,subscription,Cloud storage plan,cloud_storage,debit,11.0,EUR,2024-04-11,2024-04-11,settled,,stoppable,
event_2506,user_28,expense,Clothing and household items,shopping,debit,28.48,EUR,2024-04-11,2024-04-11,settled,,fixed,
event_2507,user_28,income,Payroll credit,salary,credit,1452.0,EUR,2024-05-15,2024-05-15,settled,,fixed,
event_2508,user_28,income,Promotion arrears payment,salary,credit,653.4,EUR,2024-05-20,2024-05-20,settled,,fixed,
event_2509,user_28,expense,Shared housing rent,rent,debit,358.6,EUR,2024-05-01,2024-05-01,settled,,fixed,
event_2510,user_28,expense,Household utility payment,utilities,debit,86.6,EUR,2024-05-05,2024-05-05,settled,,fixed,
event_2511,user_28,debt_payment,Personal loan payment,debt_repayment,debit,192.0,EUR,2024-05-10,2024-05-10,settled,,fixed,
event_2512,user_28,subscription,Streaming subscription,streaming,debit,30.0,EUR,2024-05-08,2024-05-08,settled,,stoppable,
event_2513,user_28,subscription,Cloud storage plan,cloud_storage,debit,11.0,EUR,2024-05-11,2024-05-11,settled,,stoppable,
event_2514,user_28,expense,Clothing and household items,shopping,debit,26.91,EUR,2024-05-11,2024-05-11,settled,,fixed,
event_2515,user_28,expense,Shared housing rent,rent,debit,358.6,EUR,2024-06-01,2024-06-01,settled,,fixed,
event_2516,user_28,expense,Household utility payment,utilities,debit,87.94,EUR,2024-06-05,2024-06-05,settled,,fixed,
event_2517,user_28,expense,Grocery delivery,groceries,debit,69.68,EUR,2023-12-12,2023-12-12,settled,,fixed,
event_2518,user_28,expense,Supermarket basket,groceries,debit,71.21,EUR,2023-12-19,2023-12-19,settled,,fixed,
event_2519,user_28,expense,Local market purchase,groceries,debit,79.63,EUR,2023-12-26,2023-12-26,settled,,fixed,
event_2520,user_28,expense,Household groceries,groceries,debit,52.22,EUR,2024-01-02,2024-01-02,settled,,fixed,
event_2521,user_28,expense,Supermarket basket,groceries,debit,66.78,EUR,2024-01-09,2024-01-09,settled,,fixed,
event_2522,user_28,expense,Weekly produce market,groceries,debit,63.82,EUR,2024-01-16,2024-01-16,settled,,fixed,
event_2523,user_28,expense,Bulk pantry shop,groceries,debit,81.99,EUR,2024-01-23,2024-01-23,settled,,fixed,
event_2524,user_28,expense,Supermarket basket,groceries,debit,53.92,EUR,2024-01-30,2024-01-30,settled,,fixed,
event_2525,user_28,expense,Supermarket basket,groceries,debit,72.46,EUR,2024-02-06,2024-02-06,settled,,fixed,
event_2526,user_28,expense,Neighbourhood grocer,groceries,debit,84.99,EUR,2024-02-13,2024-02-13,settled,,fixed,
event_2527,user_28,expense,Supermarket basket,groceries,debit,70.65,EUR,2024-02-20,2024-02-20,settled,,fixed,
event_2528,user_28,expense,Neighbourhood grocer,groceries,debit,79.85,EUR,2024-02-27,2024-02-27,settled,,fixed,
event_2529,user_28,expense,Neighbourhood grocer,groceries,debit,75.11,EUR,2024-03-05,2024-03-05,settled,,fixed,
event_2530,user_28,expense,Household groceries,groceries,debit,74.56,EUR,2024-03-12,2024-03-12,settled,,fixed,
event_2531,user_28,expense,Grocery delivery,groceries,debit,55.36,EUR,2024-03-19,2024-03-19,settled,,fixed,
event_2532,user_28,expense,Fresh food shop,groceries,debit,83.3,EUR,2024-03-26,2024-03-26,settled,,fixed,
event_2533,user_28,expense,Local market purchase,groceries,debit,72.0,EUR,2024-04-02,2024-04-02,settled,,fixed,
event_2534,user_28,expense,Supermarket basket,groceries,debit,77.57,EUR,2024-04-09,2024-04-09,settled,,fixed,
event_2535,user_28,expense,Supermarket basket,groceries,debit,62.39,EUR,2024-04-16,2024-04-16,settled,,fixed,
event_2536,user_28,expense,Weekly produce market,groceries,debit,66.28,EUR,2024-04-23,2024-04-23,settled,,fixed,
event_2537,user_28,expense,Neighbourhood grocer,groceries,debit,52.3,EUR,2024-04-30,2024-04-30,settled,,fixed,
event_2538,user_28,expense,Local market purchase,groceries,debit,84.95,EUR,2024-05-07,2024-05-07,settled,,fixed,
event_2539,user_28,expense,Grocery delivery,groceries,debit,62.46,EUR,2024-05-14,2024-05-14,settled,,fixed,
event_2540,user_28,expense,Grocery delivery,groceries,debit,61.96,EUR,2024-05-21,2024-05-21,settled,,fixed,
event_2541,user_28,expense,Supermarket basket,groceries,debit,76.34,EUR,2024-05-28,2024-05-28,settled,,fixed,
event_2542,user_28,expense,Bulk pantry shop,groceries,debit,64.0,EUR,2024-06-04,2024-06-04,settled,,fixed,
event_2543,user_28,expense,Parking and tolls,transport,debit,30.27,EUR,2023-12-13,2023-12-13,settled,,fixed,
event_2544,user_28,expense,Local taxi,transport,debit,35.51,EUR,2023-12-20,2023-12-20,settled,,fixed,
event_2545,user_28,expense,Local taxi,transport,debit,32.78,EUR,2023-12-27,2023-12-27,settled,,fixed,
event_2546,user_28,expense,Ride-hailing trip,transport,debit,28.74,EUR,2024-01-03,2024-01-03,settled,,fixed,
event_2547,user_28,expense,Parking and tolls,transport,debit,32.64,EUR,2024-01-10,2024-01-10,settled,,fixed,
event_2548,user_28,expense,Vehicle charging,transport,debit,28.7,EUR,2024-01-17,2024-01-17,settled,,fixed,
event_2549,user_28,expense,Fuel refill,transport,debit,21.58,EUR,2024-01-24,2024-01-24,settled,,fixed,
event_2550,user_28,expense,Ride-hailing trip,transport,debit,32.8,EUR,2024-01-31,2024-01-31,settled,,fixed,
event_2551,user_28,expense,Commuter pass,transport,debit,32.31,EUR,2024-02-07,2024-02-07,settled,,fixed,
event_2552,user_28,expense,Vehicle charging,transport,debit,25.93,EUR,2024-02-14,2024-02-14,settled,,fixed,
event_2553,user_28,expense,Metro and bus fares,transport,debit,25.26,EUR,2024-02-21,2024-02-21,settled,,fixed,
event_2554,user_28,expense,Ride-hailing trip,transport,debit,35.9,EUR,2024-02-28,2024-02-28,settled,,fixed,
event_2555,user_28,expense,Local taxi,transport,debit,34.97,EUR,2024-03-06,2024-03-06,settled,,fixed,
